         199956 function calls (199900 primitive calls) in 0.448 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 shape_base.py:81(atleast_2d)
        1    0.000    0.000    0.000    0.000 mole.py:3224(atom_coords)
       11    0.000    0.000    0.000    0.000 hf.py:1977(energy_nuc)
        1    0.000    0.000    0.000    0.000 twodim_base.py:158(eye)
       63    0.000    0.000    0.000    0.000 numeric.py:928(_tensordot_dispatcher)
        5    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
       29    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
       30    0.000    0.000    0.000    0.000 {built-in method _ctypes.byref}
        1    0.000    0.000    0.000    0.000 random.py:454(choices)
        1    0.000    0.000    0.000    0.000 misc.py:857(fn)
        1    0.000    0.000    0.000    0.000 mole.py:2330(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:253(_sanitize_params)
       22    0.000    0.000    0.000    0.000 {built-in method posix._path_normpath}
        2    0.000    0.000    0.000    0.000 twodim_base.py:234(diag)
        3    0.000    0.000    0.000    0.000 mole.py:3166(atom_charge)
        2    0.000    0.000    0.000    0.000 _methods.py:39(_amax)
        1    0.000    0.000    0.000    0.000 ump2.py:220(get_frozen_mask)
        5    0.000    0.000    0.000    0.000 elements.py:1225(is_ghost_atom)
        6    0.000    0.000    0.000    0.000 _ao2mo.py:24(_fpointer)
       60    0.000    0.000    0.000    0.000 filters.py:170(rq_tuple)
        1    0.000    0.000    0.000    0.000 tempfile.py:224(_infer_return_type)
       48    0.000    0.000    0.000    0.000 parse_nwchem.py:311(<genexpr>)
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        6    0.000    0.000    0.000    0.000 incore.py:239(iden_coeffs)
       42    0.000    0.000    0.000    0.000 fromnumeric.py:2172(_sum_dispatcher)
        1    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
       26    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        2    0.000    0.000    0.000    0.000 numeric.py:136(ones)
       21    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        5    0.000    0.000    0.000    0.000 logger.py:200(__init__)
       31    0.000    0.000    0.000    0.000 fromnumeric.py:2416(_all_dispatcher)
        2    0.000    0.000    0.000    0.000 __init__.py:759(_format_basis_name)
        1    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.generic' objects}
       51    0.000    0.000    0.000    0.000 base.py:170(_lcpl)
       15    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
       13    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       44    0.000    0.000    0.000    0.000 type_check.py:116(_real_dispatcher)
       12    0.000    0.000    0.000    0.000 elements.py:1146(_symbol)
       21    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        7    0.000    0.000    0.000    0.000 mole.py:2371(natm)
        4    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
       30    0.000    0.000    0.000    0.000 filters.py:96(_normalize_external)
       20    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       19    0.000    0.000    0.000    0.000 logger.py:134(info)
       41    0.000    0.000    0.000    0.000 base.py:94(is_float16_dtype)
        6    0.000    0.000    0.000    0.000 numeric.py:415(count_nonzero)
       38    0.000    0.000    0.000    0.000 multiarray.py:153(concatenate)
        4    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       15    0.000    0.000    0.000    0.000 incore.py:130(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _methods.py:55(_any)
        1    0.000    0.000    0.000    0.000 hf.py:1776(dump_flags)
       21    0.000    0.000    0.000    0.000 linalg.py:488(_unary_dispatcher)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:435(__exit__)
       24    0.000    0.000    0.000    0.000 fromnumeric.py:2317(_any_dispatcher)
       13    0.000    0.000    0.000    0.000 logger.py:142(debug)
       22    0.000    0.000    0.000    0.000 fromnumeric.py:2687(_max_dispatcher)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1768(ravel)
        2    0.000    0.000    0.000    0.000 function_base.py:873(copy)
        2    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
       33    0.000    0.000    0.000    0.000 shape_base.py:19(_atleast_1d_dispatcher)
       13    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       16    0.000    0.000    0.000    0.000 logger.py:146(debug1)
       15    0.000    0.000    0.000    0.000 incore.py:190(<genexpr>)
        8    0.000    0.000    0.000    0.000 diis.py:60(get_num_vec)
       21    0.000    0.000    0.000    0.000 linalg.py:1086(_eigvalsh_dispatcher)
        1    0.000    0.000    0.000    0.000 tempfile.py:281(rng)
       22    0.000    0.000    0.000    0.000 fromnumeric.py:1136(_argmax_dispatcher)
       22    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
       21    0.000    0.000    0.000    0.000 base.py:164(_lapl)
        1    0.000    0.000    0.000    0.000 diis.py:41(__init__)
        2    0.000    0.000    0.000    0.000 index_tricks.py:919(diag_indices)
        3    0.000    0.000    0.000    0.000 _basic.py:416(<genexpr>)
        1    0.000    0.000    0.000    0.000 mp2.py:557(nmo)
        2    0.000    0.000    0.000    0.000 moleintor.py:856(_stand_sym_code)
       11    0.000    0.000    0.000    0.000 mole.py:2429(enuc)
        1    0.000    0.000    0.000    0.000 mp2.py:605(e_tot_scs)
        3    0.000    0.000    0.000    0.000 ump2.py:197(get_nmo)
        2    0.000    0.000    0.000    0.000 _basic.py:38(_solve_check)
        1    0.000    0.000    0.000    0.000 mp2.py:522(__init__)
       21    0.000    0.000    0.000    0.000 files.py:643(__enter__)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        2    0.000    0.000    0.000    0.000 getlimits.py:484(__new__)
        1    0.000    0.000    0.000    0.000 mole.py:2173(is_au)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       20    0.000    0.000    0.000    0.000 fromnumeric.py:1021(_argsort_dispatcher)
        1    0.000    0.000    0.000    0.000 ump2.py:509(__init__)
        2    0.000    0.000    0.000    0.000 misc.py:641(set)
        1    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       13    0.000    0.000    0.000    0.000 numeric.py:1236(_rollaxis_dispatcher)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.000    0.000 mp2.py:596(emp2_scs)
       13    0.000    0.000    0.000    0.000 multiarray.py:1080(copyto)
        6    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.count_nonzero}
        1    0.000    0.000    0.000    0.000 mp2.py:402(get_e_hf)
        1    0.000    0.000    0.000    0.000 tempfile.py:622(__init__)
        3    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
       11    0.000    0.000    0.000    0.000 numeric.py:63(_zeros_like_dispatcher)
        8    0.000    0.000    0.000    0.000 linalg.py:325(_solve_dispatcher)
        5    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        8    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        6    0.000    0.000    0.000    0.000 numeric.py:411(_count_nonzero_dispatcher)
        8    0.000    0.000    0.000    0.000 fromnumeric.py:419(_repeat_dispatcher)
       11    0.000    0.000    0.000    0.000 multiarray.py:85(empty_like)
        4    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        7    0.000    0.000    0.000    0.000 multiarray.py:669(result_type)
        8    0.000    0.000    0.000    0.000 {built-in method math.floor}
        2    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 diis.py:100(__init__)
        1    0.000    0.000    0.000    0.000 _internal.py:525(_view_is_safe)
        3    0.000    0.000    0.000    0.000 {built-in method numpy.asfortranarray}
        3    0.000    0.000    0.000    0.000 <frozen codecs>:331(getstate)
        5    0.000    0.000    0.000    0.000 shape_base.py:77(_atleast_2d_dispatcher)
        1    0.000    0.000    0.000    0.000 mole.py:2374(nbas)
        2    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 mp2.py:601(e_tot)
        2    0.000    0.000    0.000    0.000 function_base.py:1320(_diff_dispatcher)
        1    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1764(_ravel_dispatcher)
        2    0.000    0.000    0.000    0.000 function_base.py:5559(_append_dispatcher)
        2    0.000    0.000    0.000    0.000 twodim_base.py:230(_diag_dispatcher)
        1    0.000    0.000    0.000    0.000 multiarray.py:346(where)
        2    0.000    0.000    0.000    0.000 index_tricks.py:988(_diag_indices_from)
        1    0.000    0.000    0.000    0.000 linalg.py:220(_is_empty_2d)
        1    0.000    0.000    0.000    0.000 tempfile.py:368(_get_candidate_names)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:426(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:579(__init__)
        2    0.000    0.000    0.000    0.000 function_base.py:869(_copy_dispatcher)
        1    0.000    0.000    0.000    0.000 misc.py:614(pre_kernel)
        1    0.000    0.000    0.000    0.000 mp2.py:744(__init__)
        1    0.000    0.000    0.000    0.000 misc.py:622(post_kernel)
        1    0.000    0.000    0.000    0.000 linalg.py:1495(_svd_dispatcher)
        1    0.000    0.000    0.000    0.000 uhf.py:792(nelec)
        1    0.000    0.000    0.000    0.000 linalg.py:1698(_cond_dispatcher)


